edge_id,road_name,geometry,road_type,speed,capacity,traffic_density
"[1414820179, 23075268]___",1st Main Road,"LINESTRING (781611.3382694393 1432583.9233601335, 781609.4408732767 1432580.4502496095, 781607.4261901276 1432576.7656181417, 781580.8879094734 1432529.9246256005)",tertiary,30.0,3600,0.0
639010018___,Doctor M H Marigowda Road,"LINESTRING (781611.3382694393 1432583.9233601335, 781555.9372122532 1432633.6185676013, 781531.1632578708 1432654.6878339546, 781527.1772698013 1432659.0864315191, 781520.3034246445 1432666.6660074901, 781513.6255179781 1432675.2660134397, 781493.3994576724 1432697.554895161)",primary,50.0,3600,0.0
1050178232___,10th Cross Road,"LINESTRING (781614.7619134779 1432591.0650725684, 781611.3382694393 1432583.9233601335)",secondary,40.0,5400,0.0
"[165808979, 1150376718]___",10th Cross Road,"LINESTRING (781614.7619134779 1432591.0650725684, 781617.1823341439 1432594.3553055911, 781641.5567265551 1432627.6025530791)",secondary,40.0,3600,0.0
"[1151709492, 1414820182]___",Doctor M H Marigowda Road,"LINESTRING (781614.7619134779 1432591.0650725684, 781629.7588129442 1432582.2728212483, 781667.1472956483 1432560.3575861482, 781670.5127098996 1432558.2663295777)",primary,50.0,3600,0.0
"[1414820179, 23075268]___",1st Main Road,"LINESTRING (781580.8879094734 1432529.9246256005, 781607.4261901276 1432576.7656181417, 781609.4408732767 1432580.4502496095, 781611.3382694393 1432583.9233601335)",tertiary,30.0,3600,0.0
639010018___,Doctor M H Marigowda Road,"LINESTRING (781493.3994576724 1432697.554895161, 781486.402388412 1432705.5096046946, 781481.0077905401 1432711.7647345518, 781475.950895875 1432720.0491021285)",primary,50.0,3600,0.0
164042287___,Langford Road,"LINESTRING (782406.2920001587 1434107.0142634213, 782438.9319069075 1434096.0445127718, 782452.3413815673 1434090.635136818, 782459.4166376112 1434087.7958531508, 782465.4057267187 1434085.00084508, 782515.2969656256 1434060.269858492)",tertiary,30.0,3600,0.0
763175328___,Richmond Road,"LINESTRING (782186.8664821398 1434746.5317895685, 782169.2734148479 1434743.817433536, 782161.4911612291 1434742.542552406, 782114.1657436255 1434735.1082768822, 782042.9075076403 1434725.9579531136, 782019.1442695025 1434722.5166391428)",primary,40.0,5400,0.0
91892803___,Richmond Road,"LINESTRING (782019.1442695025 1434722.5166391428, 782002.0547589669 1434712.9994422041, 781994.6187552345 1434711.8388384369, 781986.7508882893 1434710.4413671887, 781936.8304853351 1434704.0879898518, 781930.4130052797 1434703.1259668705, 781887.1461624885 1434696.9400673625)",primary,20.0,7200,0.0
763175329___,Richmond Road,"LINESTRING (782019.1442695025 1434722.5166391428, 781999.499309998 1434726.1910568557, 781966.5997781905 1434721.1733458883, 781960.4880666286 1434720.037308177, 781947.8912636931 1434718.1820965896, 781835.3762650536 1434701.6270212587, 781775.5250241556 1434692.8260087823, 781773.5514175954 1434692.5955923938, 781767.9559325078 1434691.940865117)",primary,40.0,7200,0.0
"[36852353, 132191813, 1306071444, 1314544795, 1314544796, 36851615]___",Richmond Circle Flyover,"LINESTRING (782019.1442695025 1434722.5166391428, 781997.5308079668 1434719.0640328228, 781909.6680596956 1434705.0069701131, 781777.8007258733 1434685.775417045, 781750.3967885096 1434678.422783516, 781733.6776891255 1434664.5036733495, 781703.1631684798 1434602.2010326064, 781683.03983569 1434565.387730348, 781669.6738652644 1434542.015780537, 781656.4469976492 1434522.0437542216, 781643.6454143489 1434507.2236242762, 781623.9618200489 1434488.0051324011, 781577.403957726 1434445.6205845403, 781560.9369610327 1434430.3757886027, 781543.7072764628 1434416.4627237762, 781536.44209057 1434411.3077250498, 781508.876161613 1434393.1604924263, 781499.2026021298 1434384.6157413379, 781489.8701840106 1434373.484080429, 781485.5198056317 1434366.7535761092, 781479.4182058378 1434352.8651184049, 781444.4661276138 1434257.0532389341, 781407.8108195865 1434158.9437345078, 781384.595257346 1434092.996365457, 781381.8625916187 1434080.9133780445)",primary,30.0,1800,0.0
764329020___,Hosur Road,"LINESTRING (782804.0131795987 1434575.7734404735, 782803.2709795493 1434602.7326653928, 782804.0206934947 1434643.0687606642)",primary,30.0,3600,0.0
1259465079___,Kengal Hanumanthaiah Road,"LINESTRING (781477.3292455504 1434381.072405395, 781481.5103571895 1434401.2512479038)",primary,50.0,3600,0.0
132191814___,Mission Road,"LINESTRING (781477.3292455504 1434381.072405395, 781450.6082147529 1434378.0665299038, 781412.951180669 1434375.359139726)",primary,50.0,7200,0.0
763183690___,Mission Road,"LINESTRING (781481.5103571895 1434401.2512479038, 781488.4287899819 1434403.1370523777)",primary,50.0,7200,0.0
132191814___,Mission Road,"LINESTRING (781412.951180669 1434375.359139726, 781393.8041089128 1434375.9726876137, 781370.986077826 1434376.715000218, 781352.1430899033 1434377.3205960244, 781342.7487368328 1434377.623674389)",primary,50.0,7200,0.0
"[28451729, 91892803]___","['Rajaram Mohan Roy Road', 'Richmond Road']","LINESTRING (781887.1461624885 1434696.9400673625, 781798.3519744044 1434681.589775272, 781781.2371345253 1434679.88792177, 781774.3138647863 1434679.5517814797, 781764.2175601646 1434679.4933126748, 781745.6796885316 1434680.0020764724)",primary,20.0,7200,0.0
763175329___,Richmond Road,"LINESTRING (781767.9559325078 1434691.940865117, 781751.1434570577 1434692.5336030845)",primary,40.0,7200,0.0
1109914955___,Kengal Hanumanthaiah Road,"LINESTRING (781381.8625916187 1434080.9133780445, 781343.3449968497 1433967.2760867383)",primary,50.0,3600,0.0
1154162811___,Mission Road,"LINESTRING (781395.625222348 1434391.212443655, 781447.491856544 1434394.130645619, 781460.4315730801 1434396.4429486704, 781471.8032092827 1434399.2153303386)",primary,50.0,7200,0.0
1154162811___,Mission Road,"LINESTRING (781471.8032092827 1434399.2153303386, 781481.5103571895 1434401.2512479038)",primary,50.0,7200,0.0
180375724___,Rajaram Mohan Roy Road,"LINESTRING (781722.1839292231 1434714.2904168111, 781751.2389280517 1434733.2944349097)",primary,20.0,3600,0.0
112657835___,Lavelle Road,"LINESTRING (781722.1839292231 1434714.2904168111, 781720.2001355374 1434719.329234697, 781705.1183846747 1434783.50371582, 781704.116063375 1434792.3827505563, 781696.719319737 1434857.78670968, 781693.8556905255 1434883.1411480457, 781690.4964766919 1434912.3871935525, 781684.994515329 1434969.762519139, 781684.3754359293 1434976.1879065195, 781682.4835605349 1435037.2752181538, 781689.6752969723 1435063.4958170564)",tertiary,30.0,3600,0.0
36853150___,Unknown,"LINESTRING (781751.2389280517 1434733.2944349097, 781827.0368731748 1434796.6780484747, 781855.7152666704 1434818.5344462162, 781865.3757578784 1434819.8062261413)",primary,20.0,7200,0.0
112657835___,Lavelle Road,"LINESTRING (781689.6752969723 1435063.4958170564, 781682.4835605349 1435037.2752181538, 781684.3754359293 1434976.1879065195, 781684.994515329 1434969.762519139, 781690.4964766919 1434912.3871935525, 781693.8556905255 1434883.1411480457, 781696.719319737 1434857.78670968, 781704.116063375 1434792.3827505563, 781705.1183846747 1434783.50371582, 781720.2001355374 1434719.329234697, 781722.1839292231 1434714.2904168111)",tertiary,30.0,3600,0.0
112657835___,Lavelle Road,"LINESTRING (781689.6752969723 1435063.4958170564, 781702.9947191859 1435091.4060796823, 781723.1630003094 1435117.3491784364)",tertiary,30.0,3600,0.0
171887405___,Richmond Road,"LINESTRING (782227.6834818383 1434752.3389694674, 782186.8664821398 1434746.5317895685)",primary,40.0,5400,0.0
461556535___,Residency Road,"LINESTRING (782330.4598881656 1435193.5997362623, 782335.2603837064 1435197.678216741, 782339.3422476253 1435200.8969708595, 782387.0534108295 1435238.5460145415, 782392.9445446951 1435243.2002111096, 782393.3756056316 1435243.5145719566, 782471.487152952 1435300.1381907512, 782512.0526502314 1435321.9950464822, 782533.9048537755 1435332.8564987844, 782573.6305360696 1435352.9558141965, 782575.8554777062 1435354.085543354, 782589.8396065913 1435360.3943872435)",primary,25.0,7200,0.0
171887405___,Richmond Road,"LINESTRING (782494.8827089985 1434790.643357994, 782480.0204581129 1434788.432672197)",primary,40.0,5400,0.0
171887405___,Richmond Road,"LINESTRING (782480.0204581129 1434788.432672197, 782403.0495456541 1434778.4149681753, 782366.3408085394 1434773.247199992, 782358.7194786096 1434772.1620927341)",primary,40.0,5400,0.0
171887405___,Richmond Road,"LINESTRING (782358.7194786096 1434772.1620927341, 782320.8020021365 1434766.2846454706)",primary,40.0,5400,0.0
171887405___,Richmond Road,"LINESTRING (782320.8020021365 1434766.2846454706, 782309.3552454668 1434764.5074087074, 782291.0795144476 1434761.6642387933, 782257.7799250219 1434756.4871034073, 782235.6091150622 1434753.39393053)",primary,40.0,5400,0.0
1246410563___,Residency Road,"LINESTRING (782831.5508944622 1435476.3878243945, 782865.4839195763 1435492.797435465)",primary,40.0,7200,0.0
124316745___,Residency Road,"LINESTRING (782865.4839195763 1435492.797435465, 782874.487749056 1435497.7492651835, 782876.755187291 1435498.9680189274, 782905.8825418586 1435518.1846572382, 782917.3720251019 1435525.3095238658)",primary,30.0,5400,0.0
23029284___,Brigade Road,"LINESTRING (782786.2741187427 1435265.4045669476, 782784.5898158443 1435259.1770189242, 782775.9640647625 1435227.8379341988)",secondary,40.0,5400,0.0
23029284___,Brigade Road,"LINESTRING (782775.9640647625 1435227.8379341988, 782770.5487130606 1435210.623919091, 782762.4887680975 1435183.4087109098, 782760.5888085688 1435177.035052068)",secondary,40.0,5400,0.0
124316745___,Residency Road,"LINESTRING (782917.3720251019 1435525.3095238658, 782949.2357086772 1435544.4767066846, 782958.1094702922 1435549.4050998627, 782967.3660017387 1435554.060657484, 782976.9878820044 1435559.08526984, 782988.5442904462 1435564.9710020374)",primary,30.0,5400,0.0
30332854___,Unknown,"LINESTRING (782243.5542084338 1435899.0176519884, 782235.0119357834 1435904.166645672, 782170.357029048 1435963.174782871, 782160.0994638419 1435970.4538905767, 782150.9735300671 1435975.3534074717, 782120.0103411964 1435982.8752067839)",secondary_link,40.0,3600,0.0
766406224___,Saint Mark's Road,"LINESTRING (782243.5542084338 1435899.0176519884, 782245.41232147 1435911.6232945758, 782253.4727954161 1435964.3327163353, 782254.0249844561 1435967.670446089, 782256.9192908948 1435978.7368534564)",secondary,40.0,5400,0.0
323813903___,Central Street,"LINESTRING (782256.9192908948 1435978.7368534564, 782256.0014953217 1435992.078010119)",secondary,40.0,3600,0.0
161416663___,Mahatma Gandhi Road,"LINESTRING (782256.9192908948 1435978.7368534564, 782243.401639389 1435978.8756743837, 782174.1985801988 1435980.361520328, 782151.5857175346 1435982.3891501054, 782120.0103411964 1435982.8752067839)",secondary,40.0,7200,0.0
1124838025___,Saint Mark's Road,"LINESTRING (782238.6959928016 1435863.3667000008, 782240.2636175696 1435875.7147653336, 782243.5542084338 1435899.0176519884)",secondary,40.0,5400,0.0
46728567___,Lavelle Road,"LINESTRING (782049.5044768869 1435872.5736043518, 782048.8433814034 1435858.6185800636, 782047.4423105423 1435850.1578346347, 782033.5626888825 1435802.736080423, 782020.1589700282 1435756.547972837)",tertiary,30.0,3600,0.0
26283651___,Saint Mark's Road,"LINESTRING (782232.2858781831 1435586.073280042, 782225.9028023006 1435588.1446969835, 782218.2180297158 1435593.302460013, 782215.8638068119 1435596.3337890154, 782212.4644491074 1435601.7788051155, 782210.454700059 1435607.226924747, 782209.7418103879 1435611.127390913, 782209.5876278451 1435614.5354021871, 782209.158221128 1435618.3169889078)",secondary,40.0,5400,0.0
"[1124838025, 1124838026, 1461533619]___",Saint Mark's Road,"LINESTRING (782209.158221128 1435618.3169889078, 782212.2891889375 1435630.6699205055, 782220.3551931311 1435703.0840890163, 782221.0796640457 1435709.7556668303, 782222.7970840179 1435725.514838893, 782224.8515303051 1435745.4840800455, 782225.0293121291 1435747.2128260918, 782225.4391524977 1435750.6708718971, 782230.9955570996 1435793.4469956134, 782232.8615140821 1435807.4143337305, 782233.7177206811 1435815.0060742765, 782234.6595269344 1435822.7204591767, 782235.7266704673 1435834.1113900347, 782236.4877874488 1435842.5102769819, 782237.44410175 1435853.0587514467, 782238.6959928016 1435863.3667000008)",secondary,40.0,5400,0.0
1102326203___,State Bank Road,"LINESTRING (782419.5811643726 1435574.6006291893, 782417.8086747825 1435574.8814301172, 782392.1831594318 1435577.398478942, 782349.0295051929 1435580.4673063203, 782296.3728306303 1435582.8193174982, 782281.0595433031 1435583.3605025546, 782239.3180395889 1435585.2926146053, 782232.2858781831 1435586.073280042)",secondary,25.0,3600,0.0
23029701___,Saint Mark's Road,"LINESTRING (782149.4820282718 1435293.344217641, 782145.6732035901 1435277.1873652523, 782138.0038526899 1435244.6185267123, 782137.4629469616 1435242.2993682197, 782134.2356766863 1435226.6023221551, 782130.2390514398 1435207.5653443665, 782124.4443095047 1435181.7351585126, 782122.9741240247 1435174.723890167, 782106.454945887 1435106.08715761, 782097.948068568 1435067.2663013902, 782097.1500111432 1435060.3504481623, 782097.6613456348 1435050.6582836388, 782102.7270850486 1435041.4996180998, 782107.6537861531 1435034.2657270252)",tertiary,25.0,3600,0.0
112657837___,Vittal Mallya Road,"LINESTRING (782149.4820282718 1435293.344217641, 782140.2498949682 1435295.8626328895, 782097.0035101129 1435307.997373309, 782094.4339315195 1435308.7239453394, 782085.8978069657 1435311.1277005181, 781991.9359978198 1435337.513154189)",tertiary,25.0,3600,0.0
461556535___,Residency Road,"LINESTRING (782107.6537861531 1435034.2657270252, 782118.9481822222 1435039.2627371873, 782186.8919684128 1435082.7189976263, 782191.9073361848 1435085.9583099394, 782219.1449217562 1435104.258094059, 782251.8032703241 1435128.6242421402, 782270.7561807215 1435142.7547514508, 782282.6193848298 1435152.6506196677, 782294.4718380352 1435162.5353150181, 782330.4598881656 1435193.5997362623)",primary,25.0,7200,0.0
112657837___,Vittal Mallya Road,"LINESTRING (781991.9359978198 1435337.513154189, 781916.3204061838 1435358.738945861)",tertiary,25.0,3600,0.0
112657837___,Vittal Mallya Road,"LINESTRING (781991.9359978198 1435337.513154189, 782085.8978069657 1435311.1277005181, 782094.4339315195 1435308.7239453394, 782097.0035101129 1435307.997373309, 782140.2498949682 1435295.8626328895, 782149.4820282718 1435293.344217641)",tertiary,25.0,3600,0.0
46728567___,Lavelle Road,"LINESTRING (782020.1589700282 1435756.547972837, 782019.2908104907 1435753.317734555, 782018.8096304444 1435751.530549334, 782009.3027128701 1435716.053720692, 782006.4103340458 1435701.588877746)",tertiary,30.0,3600,0.0
1297594197___,State Bank Road,"LINESTRING (782181.2807202877 1435598.9478525245, 782187.8908448066 1435603.3547363537, 782193.5321073842 1435606.9546952648, 782195.9956469308 1435609.171696149, 782201.7339463055 1435613.9017947325, 782204.5057265258 1435615.7012775736, 782209.158221128 1435618.3169889078)",tertiary,30.0,3600,0.0
1356841809___,Walton Road,"LINESTRING (781823.901666974 1435386.0926471425, 781822.7868436812 1435390.0222294934)",tertiary,30.0,3600,0.0
"[1238638853, 23029710]___",Vittal Mallya Road,"LINESTRING (781823.901666974 1435386.0926471425, 781805.8304964907 1435380.2628936672, 781793.8781223688 1435379.1227372314, 781768.7100809021 1435377.2280989694, 781760.1109606734 1435377.2955247378, 781731.4542173109 1435377.9004389015, 781723.8093677547 1435378.0772212842, 781716.0001089899 1435378.4073125466, 781710.1346575138 1435378.6907734203, 781694.6804785491 1435380.2714513168, 781685.4537010478 1435381.2070434573, 781679.712320739 1435382.1006252859, 781664.5898638987 1435385.2234300931, 781654.1664786583 1435388.5269092568, 781630.4550119718 1435398.1932613074, 781565.5357483707 1435425.6283641947, 781554.7877906142 1435429.8916647362, 781536.6679976898 1435437.3788329188, 781529.1016635164 1435440.5121597124, 781491.3140288631 1435453.9874039313, 781485.0136921562 1435456.4694182381, 781475.6016107746 1435459.6171919387, 781472.7348109474 1435460.7503826923, 781442.2585238784 1435472.6838327507)",tertiary,30.0,3600,0.0
112657835___,Lavelle Road,"LINESTRING (781823.901666974 1435386.0926471425, 781819.5931888078 1435379.5395839438, 781817.1926920209 1435370.0613205119, 781816.7745232562 1435366.3485974297, 781808.8659347899 1435296.4714418093, 781800.1411826706 1435229.973422633)",tertiary,30.0,3600,0.0
45308260___,Lavelle Road,"LINESTRING (781822.7868436812 1435390.0222294934, 781846.8297650326 1435403.2522580186)",tertiary,30.0,3600,0.0
1356841809___,Walton Road,"LINESTRING (781822.7868436812 1435390.0222294934, 781823.901666974 1435386.0926471425)",tertiary,30.0,3600,0.0
1356841810___,Vittal Mallya Road,"LINESTRING (781822.7868436812 1435390.0222294934, 781828.0496899656 1435389.2123635001, 781831.8089228163 1435387.866892973, 781842.7488308813 1435382.886089818, 781844.167710047 1435382.1477775907, 781848.5004961619 1435377.7860278545)",tertiary,30.0,3600,0.0
